geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty,prediction,taxeffort
Texas,2003,Southwest,43,0.035068489,8181,0.0597,0.009859425,89292,-1.4443,0.107611269,121716,0.4262,0.146687421,65398,63538,33307,0.1319,0.04014031,35834,0.1457,0.043185752,48086,0.1479,0.05795139,88644,-0.068,0.106830324,62979,6099,56920,0.0947,0.068597785,29098.584,829764.4,35068.48932,664814.9,24570,0.0762,128936,0.4704,0.155388686,69078,-0.0671,0.083250137,,,,,,,59710,-0.261,0.375,5.918954798,,388542,350650,37892,0.10806217,Republican,0.075343154,2.14845738
Texas,2004,Southwest,43,0.033930429,8132,-0.0049,0.008972538,84966,-0.4326,0.093748242,155902,3.4186,0.172016317,73564,63287,37033,0.3726,0.040860799,39455,0.3621,0.043533141,46479,-0.1607,0.051283155,89193,0.0549,0.098412152,64444,6408,58576,0.1656,0.064630523,30751.86,906321,33930.42862,696381.3,25690,0.112,136851,0.7915,0.15099617,70852,0.1774,0.078175393,,,,,,,61400,0.169,-0.716666666,5.957282043,,407512,369909,37603,0.101654731,Republican,0.070128531,2.066833019
Texas,2005,Southwest,43,0.033236921,8167,0.0035,0.008279592,82941,-0.2025,0.084084439,151137,-0.4765,0.153220601,79433,66379,39331,0.2298,0.039873224,40488,0.1033,0.041046175,51083,0.4604,0.051787239,94806,0.5613,0.096113012,66870,6326,58889,0.0313,0.059700854,32784.942,986401.3,33236.92092,754775.9,27215,0.1525,145812,0.8961,0.14782219,73196,0.2344,0.074205093,,,,,,,59710,-0.169,-0.558333334,5.994053636,,428018,388870,39148,0.100671175,Republican,0.07012028,2.109710463
Texas,2006,Southwest,43,0.03371595,7656,-0.0511,0.007054304,90286,0.7345,0.083190292,168898,1.7761,0.155624061,84720,68429,42078,0.2747,0.038771029,42586,0.2098,0.039239105,53264,0.2181,0.049077905,99901,0.5095,0.092049636,71025,6398,61840,0.2951,0.056979905,36591.749,1085294.9,33715.95038,827439.7,28314,0.1099,153149,0.7337,0.141112798,77423,0.4227,0.071338214,,,,,,,60670,0.096,-0.458333333,6.035547762,,434099,391181,42918,0.109713918,Republican,0.067460666,2.000853187
Texas,2007,Southwest,43,0.034206085,6623,-0.1033,0.00561946,99182,0.8896,0.084153591,182622,1.3724,0.154950466,92055,69416,41990,-0.0088,0.035627526,47637,0.5051,0.040418872,50813,-0.2451,0.043113634,105947,0.6046,0.089893534,73570,6566,62256,0.0416,0.05282275,40314.714,1178583.1,34206.08526,878902.4,29473,0.1159,161471,0.8322,0.13700434,80136,0.2713,0.067993508,,,,,,,62900,0.223,-0.633333333,6.071360209,,443797,397808,45989,0.115606021,Republican,0.064506067,1.88580678
Texas,2008,Southwest,43,0.036800566,5691,-0.0932,0.004599178,102721,0.3539,0.083013919,163760,-1.8862,0.132342553,94258,68502,44947,0.2957,0.036323893,50335,0.2698,0.040678202,50039,-0.0774,0.04043899,107423,0.1476,0.086813838,80564,6948,65692,0.3436,0.053088953,45536.833,1237394.9,36800.56625,968499.3,30200,0.0727,162760,0.1289,0.131534403,87512,0.7376,0.070722774,,,,,,,61250,-0.165,0.5,6.092508322,,461317,411142,50175,0.122038128,Republican,0.065838747,1.789068869
Texas,2009,Southwest,43,0.035911683,6127,0.0436,0.005266454,118917,1.6196,0.102214945,155962,-0.7798,0.134056924,84291,68299,40583,-0.4364,0.034883062,46438,-0.3897,0.03991572,55544,0.5505,0.047742769,105171,-0.2252,0.09039959,75333,7432,69180,0.3488,0.059463575,41779.699,1163401.3,35911.68327,923470.7,29593,-0.0607,152590,-1.017,0.131158526,82765,-0.4747,0.071140543,,,,,,,62800,0.155,2.675,6.065729545,,537991,484480,53511,0.11045038,Republican,0.068193487,1.898922058
Texas,2010,Southwest,43,0.031940097,8687,0.256,0.007021518,106092,-1.2825,0.085751919,173559,1.7597,0.140284068,89077,69952,43440,0.2857,0.035111633,45125,-0.1313,0.036473583,56375,0.0831,0.04556672,111300,0.6129,0.089961435,77449,7646,70752,0.1572,0.057187345,39516.186,1237196.8,31940.09716,982052.8,30573,0.098,159029,0.6439,0.128539776,85095,0.233,0.068780488,,,,,,,61680,-0.112,0.65,6.092438788,,608390,559569,48821,0.087247507,Republican,0.069273459,2.168855624
Texas,2011,Southwest,43,0.032410929,6653,-0.2034,0.004997669,113977,0.7885,0.085618417,181615,0.8056,0.136427426,94436,71355,45192,0.1752,0.033947792,45014,-0.0111,0.03381408,58633,0.2258,0.044044541,118917,0.7617,0.089329297,80854,7838,72287,0.1535,0.054301293,43146.096,1331220.6,32410.92874,1074858,31908,0.1335,165791,0.6762,0.124540591,88692,0.3597,0.06662457,,,,,,,62080,0.04,-0.175,6.124250029,,606770,552210,54560,0.098802992,Republican,0.066215794,2.043008209
Texas,2012,Southwest,43,0.034003,6079,-0.0574,0.004307136,138096,2.4119,0.097844753,179839,-0.1776,0.127420798,103060,75536,47319,0.2127,0.033526792,44509,-0.0505,0.031535831,61207,0.2574,0.043366816,121792,0.2875,0.086292928,84808,7922,73763,0.1476,0.052263081,47991.11,1411378.7,34003.00005,1142887.5,32894,0.0986,178596,1.2805,0.126540099,92730,0.4038,0.065701714,,,,,,,64480,0.24,-1.308333334,6.149643559,,544573,488543,56030,0.11468796,Republican,0.065805307,1.935279446
Texas,2013,Southwest,43,0.03448229,7130,0.1051,0.004746215,155083,1.6987,0.10323383,198838,1.8999,0.132360144,107012,78614,45036,-0.2283,0.029979035,48201,0.3692,0.032085875,60711,-0.0496,0.040413385,125283,0.3491,0.083396916,86483,7861,75405,0.1642,0.050194715,51801.013,1502249.8,34482.28983,1173747.4,33814,0.092,185626,0.703,0.123565335,94344,0.1614,0.062801806,,,,,,,63070,-0.141,-0.408333333,6.176742155,,546178,486781,59397,0.122019964,Republican,0.065291202,1.89347059
Texas,2014,Southwest,43,0.035228673,7705,0.0575,0.004922095,175986,2.0903,0.112423088,187463,-1.1375,0.119754806,114883,84620,45266,0.023,0.028916752,50909,0.2708,0.032521604,64495,0.3784,0.04120059,133994,0.8711,0.085597827,90749,8002,78201,0.2796,0.049956235,55146.619,1565390.2,35228.6727,1257639.6,35204,0.139,199503,1.3877,0.127446179,98751,0.4407,0.063083952,,,,,,,65170,0.21,-1.108333333,6.194622611,,576978,517428,59550,0.115088476,Republican,0.066952634,1.900515356
Texas,2015,Southwest,43,0.035128375,8042,0.0337,0.005128347,190093,1.4107,0.121221455,200406,1.2943,0.127798009,118676,88426,50272,0.5006,0.032058229,54555,0.3646,0.034789479,65889,0.1394,0.04201712,137825,0.3831,0.087890385,95334,8076,83012,0.4811,0.052936381,55086.438,1568146.5,35128.3748,1281170.1,36040,0.0836,207102,0.7599,0.132068018,103410,0.4659,0.065944094,,,,,,,68360,0.319,-0.708333334,6.195386633,,624357,567054,57303,0.101053868,Republican,0.067057314,1.908921605
Texas,2016,Southwest,43,0.03332457,8709.7,0.06677,0.005567453,92076.1,-9.80169,0.058857292,197313.7,-0.30923,0.126127736,132181.5,91269,57443.5,0.71715,0.036719288,60073.6,0.55186,0.038400512,91659.6,2.57706,0.058591055,157828.4,2.00034,0.100887768,111846.2,12376.4,100438.6,1.74266,0.064202806,52132.817,1564395.8,33324.56978,1276330.6,36749,0.0709,223450.5,1.63485,0.142835017,124222.6,2.08126,0.07940612,,,,,,,69770,0.141,0.166666667,6.194346641,,660833,599787,61046,0.101779465,,,0
Texas,2017,Southwest,43,0.032155286,9894.5,0.11848,0.005934399,122486.8,3.04107,0.073463591,198838.4,0.15247,0.119256792,132373.7,99986.2,64183.3,0.67398,0.038495052,65222.7,0.51491,0.03911845,88248,-0.34116,0.052928274,179256.9,2.14285,0.107512447,116643,12776.2,104432.5,0.39939,0.06263521,53612.926,1667313,32155.28578,1367826,38066,0.1317,232359.9,0.89094,0.139361895,129419.2,0.51966,0.077621418,,,,,,,70860,0.109,-0.308333333,6.222017136,,674712,613125,61587,0.100447706,,,0
Texas,2018,Southwest,43,0.034541854,9819.8,-0.00747,0.00562242,131479.9,0.89931,0.075280069,222511.6,2.36732,0.127401136,136328.7,103849.3,65928.4,0.17451,0.037747933,69365.1,0.41424,0.039715649,90065.3,0.18173,0.051567745,191009.4,1.17525,0.109364251,125247.1,13135.8,106936.4,0.25039,0.061227454,60328.843,1746543.3,34541.85361,1463789.8,39450,0.1384,240178,0.78181,0.137516201,138382.9,0.89637,0.079232447,,,,,,,69100,-0.176,-0.441666667,6.242179357,,696507,634179,62328,0.0982814,,,0
Texas,2019,Southwest,43,0.035117822,8769,-0.10508,0.004863796,158914.2,2.74343,0.088143032,207410.6,-1.5101,0.115041948,138017.9,105412.6,65093.1,-0.08353,0.036104408,75841.6,0.64765,0.04206615,94076.2,0.40109,0.052180117,197137.3,0.61279,0.10934378,137652.3,13872.4,110692.6,0.37562,0.061396536,63314.37,1802912.8,35117.82156,1536597,40509,0.1059,243430.5,0.32525,0.135020673,151524.7,1.31418,0.084044386,,,,,,,76820,0.772,-0.375,6.255974722,,749554,685729,63825,0.093076128,,,0
Texas,2020,Southwest,43,0.034428844,8725.2,-0.00438,0.004923412,152144.2,-0.677,0.085851166,188670.4,-1.87402,0.106461987,141481.7,105019.8,59852.4,-0.52407,0.033773212,78317.7,0.24761,0.044192719,95998.9,0.19227,0.054169778,220424.1,2.32868,0.124379805,131190.9,12913,106626.8,-0.40658,0.060166836,61014.301,1772185.6,34428.84368,1611228.3,40235,-0.0274,246501.5,0.3071,0.13909463,144103.9,-0.74208,0.081314226,,,,,,,77110,0.029,4.2,6.248509203,,750722,685084,65638,0.095810149,,,0
Texas,2021,Southwest,43,0.034896375,9793.9,0.10687,0.00522767,126320.2,-2.5824,0.06742567,206485.2,1.78148,0.110215176,137177.4,108793.6,67859.5,0.80071,0.036221224,90224,1.19063,0.048158677,111219,1.52201,0.059365134,236648.1,1.6224,0.126315164,149755.9,13749,113546.8,0.692,0.060607639,65377.43,1873473.4,34896.37483,1789719.4,45460,0.5225,245971,-0.05305,0.131291429,163504.9,1.9401,0.08727367,,,,,,,72680,-0.443,-2.075,6.272647531,,706466,640281,66185,0.103368677,,,0
Texas,2022,Southwest,43,0.042754511,7017.8,-0.27761,0.003647491,113713.4,-1.26068,0.059102368,210094.2,0.3609,0.109196144,137104.2,107952.8,70700.7,0.28412,0.036746582,101879.1,1.16551,0.052951509,112766.3,0.15473,0.058610115,255355.7,1.87076,0.13272074,168818.2,14747.5,119768.3,0.62215,0.062249394,"82,260",1924007.5,42754.51109,1879419.6,49082,0.3622,245057,-0.0914,0.127368007,183565.7,2.00608,0.095407996,,,,,,,74640,0.196,-1.775,6.284206761,,696398,641753,54645,0.085149582,,,0
Utah,1997,Rocky Mountain,44,0,410,,0.007105756,2152,,0.037296554,7943,,0.137661028,3667,5377,3394,,0.058821796,2034,,0.035251483,2514,,0.043570417,9110,,0.157886436,3734,922,4075,,0.070624284,0,57699.7,0,,17658,,9044,0.9044,0.156742583,4656,,0.08069366,,,,,,,73570,,,4.761173555,,234160,206311,27849,0.134985532,Republican,,#DIV/0!
Utah,1998,Rocky Mountain,44,0,452,0.0042,0.007256218,2130,-0.0022,0.034194126,8399,0.0456,0.134834022,4131,5918,3646,0.0252,0.058531354,2597,0.0563,0.041691148,3013,0.0499,0.048369438,9344,0.0234,0.150004656,4024,889,4297,0.0222,0.068982235,0,62291.4,0,48098.5,18257,0.0599,10049,1.0049,0.16132243,4913,0.0257,0.078871241,,,,,,,75160,0.159,0.391666666,4.794428092,,246128,218966,27162,0.124046656,Republican,,#DIV/0!
Utah,1999,Rocky Mountain,44,0,511,0.0059,0.007739774,2083,-0.0047,0.031549803,8409,0.001,0.127365478,4312,6014,3478,-0.0168,0.052678931,3020,0.0423,0.045741913,3993,0.098,0.06047929,10022,0.0678,0.151796506,4105,952,4366,0.0069,0.066128871,0,66022.6,0,50670,18974,0.0717,10326,1.0326,0.15640099,5057,0.0144,0.076594984,,,,,,,76550,0.139,-0.05,4.819692623,,267886,237884,30002,0.126120294,Republican,,#DIV/0!
Utah,2000,Rocky Mountain,44,0.056602577,538,0.0027,0.007653809,2142,0.0059,0.030472971,9293,0.0884,0.132206033,4519,6023,3419,-0.0059,0.048640097,2844,-0.0176,0.040459911,4774,0.0781,0.067916884,10254,0.0232,0.145877613,4359,1015,4421,0.0055,0.062894961,3978.697,70291.8,56602.57669,54230.6,20027,0.1053,10542,1.0542,0.149974819,5374,0.0317,0.07645273,158234.3,9.1993,9,Republican,3.35112,0.649,76410,-0.014,-0.183333333,4.846904665,4.941680347,285874,254098,31776,0.125054113,Republican,0.04227861,0.7469379
Utah,2001,Rocky Mountain,44,0.055621883,583,0.0045,0.007961653,2448,0.0306,0.033430749,8377,-0.0916,0.114399257,4630,6195,3047,-0.0372,0.041610903,2791,-0.0053,0.038114877,6899,0.2125,0.094215169,10576,0.0322,0.144429574,4485,1058,4436,0.0015,0.060579576,4072.968,73226,55621.88294,56788.7,20586,0.0559,10825,1.0825,0.147830006,5543,0.0169,0.075697157,171249.9,9.2336,1,Republican,3.35864,0.6506,74400,-0.201,1.041666667,4.864665311,4.945414418,318542,284384,34158,0.120112243,Republican,0.04712967,0.847322447
Utah,2002,Rocky Mountain,44,0.051650579,491,-0.0092,0.006460628,2110,-0.0338,0.027763596,8678,0.0301,0.114186013,4622,6372,3034,-0.0013,0.039921683,3165,0.0374,0.041645394,7336,0.0437,0.09652784,10392,-0.0184,0.136739001,4568,1064,4643,0.0207,0.06109307,3925.382,75998.8,51650.57869,58508.6,21222,0.0636,10994,1.0994,0.144660179,5632,0.0089,0.074106433,185647.7,9.2687,1,Republican,3.36639,0.6518,74280,-0.012,1.3,4.880806735,4.94944368,352895,314672,38223,0.12146934,Republican,0.046770989,0.905526906
Utah,2003,Rocky Mountain,44,0.049966645,478,-0.0013,0.006039235,2025,-0.0085,0.025584624,9622,0.0944,0.121568028,4847,6832,3170,0.0136,0.040050992,3275,0.011,0.041377603,7664,0.0328,0.096829907,10407,0.0015,0.131486018,4679,1077,4846,0.0203,0.061226217,3954.815,79149.1,49966.64523,60770.4,22025,0.0803,11679,1.1679,0.147556953,5756,0.0124,0.072723505,204992.2,9.3117,1,Republican,3.37294,0.6518,74920,0.064,-0.1,4.898445981,4.950496291,388542,350650,37892,0.10806217,Republican,0.046151917,0.92365451
Utah,2004,Rocky Mountain,44,0.048959965,511,0.0033,0.005962528,2266,0.0241,0.026440487,10265,0.0643,0.119775641,5245,7297,3580,0.041,0.041772703,3657,0.0382,0.042671166,8162,0.0498,0.095237095,10300,-0.0107,0.120184033,4819,1148,5096,0.025,0.059461926,4195.962,85701.9,48959.96471,64795,23398,0.1373,12542,1.2542,0.14634448,5967,0.0211,0.069625061,229542.8,9.3609,1,Republican,3.3805,0.6514,75460,0.054,-0.558333334,4.93299045,4.950793095,407512,369909,37603,0.101654731,Republican,0.046127136,0.942139889
Utah,2005,Rocky Mountain,44,0.049931897,567,0.0056,0.006019434,2720,0.0454,0.028876298,10864,0.0599,0.115335331,5770,7557,3926,0.0346,0.041679539,4244,0.0587,0.045055518,8522,0.036,0.090471989,11484,0.1184,0.121917429,5177,1205,5324,0.0228,0.056521107,4703.33,94194.9,49931.89653,70661.8,24734,0.1336,13327,1.3327,0.141483244,6382,0.0415,0.067753137,236678.6,9.3742,1,Republican,3.39053,0.6509,79010,0.355,-0.966666666,4.974027389,4.950793095,428018,388870,39148,0.100671175,Republican,0.046315378,0.927570967
Utah,2006,Rocky Mountain,44,0.051464671,488,-0.0079,0.004598386,3167,0.0447,0.029842392,12152,0.1288,0.114507341,6208,8146,4131,0.0205,0.038926088,4592,0.0348,0.043270055,9622,0.11,0.09066735,12634,0.115,0.11904919,5692,1269,5866,0.0542,0.055274857,5461.647,106124.2,51464.67064,78561.1,26129,0.1395,14354,1.4354,0.135256614,6961,0.0579,0.065592956,252402.2,9.4021,1,Republican,3.40235,0.6493,76530,-0.248,-1.175,5.025814429,4.960941444,434099,391181,42918,0.109713918,Republican,0.048060481,0.933853847
Utah,2007,Rocky Mountain,44,0.052991251,414,-0.0074,0.003610905,3363,0.0196,0.029332061,13408,0.1256,0.116944477,6600,8408,4306,0.0175,0.0375569,4760,0.0168,0.041516685,10512,0.089,0.091685586,14189,0.1555,0.123756353,6085,1311,5917,0.0051,0.05160803,6075.59,114652.7,52991.25097,85528.5,27456,0.1327,15008,1.5008,0.130899665,7396,0.0435,0.064507857,248001.6,9.3945,5,Republican,3.4146,0.6476,73110,-0.342,-0.308333334,5.059384287,4.96526757,443797,397808,45989,0.115606021,Republican,0.048841634,0.921692413
Utah,2008,Rocky Mountain,44,0.052672629,446,0.0032,0.003845312,3353,-0.001,0.028908811,13099,-0.0309,0.112936628,6718,7999,4008,-0.0298,0.034556073,5190,0.043,0.044747011,8404,-0.2108,0.072457395,14432,0.0243,0.124429454,6631,1365,6300,0.0383,0.054317181,6109.256,115985.4,52672.62949,89967.8,27808,0.0352,14717,1.4717,0.12688666,7996,0.06,0.068939711,257458.5,9.4107,5,Republican,3.42538,0.6452,82390,0.928,0.783333334,5.064403325,4.972730338,461317,411142,50175,0.122038128,Republican,0.048253504,0.916102061
Utah,2009,Rocky Mountain,44,0.04784893,374,-0.0072,0.003300013,3800,0.0447,0.03352954,15976,0.2877,0.140965245,5904,7686,3656,-0.0352,0.032258947,4731,-0.0459,0.041744277,7697,-0.0707,0.067914966,14013,-0.0419,0.12364459,6302,1416,6489,0.0189,0.057256101,5422.858,113332.9,47848.93001,86594.7,26763,-0.1045,13590,1.359,0.119912223,7718,-0.0278,0.06810026,320711,9.5061,13,Republican,3.43511,0.6427,77370,-0.502,3.916666666,5.054356002,4.975017998,537991,484480,53511,0.11045038,Republican,0.046387585,0.969459192
Utah,2010,Rocky Mountain,44,0.044399837,522,0.0148,0.00442521,3755,-0.0045,0.03183269,16652,0.0676,0.141165899,5845,7821,3951,0.0295,0.033494263,4630,-0.0101,0.039250427,7568,-0.0129,0.06415707,14506,0.0493,0.122973368,6354,1475,6408,-0.0081,0.054323269,5237.427,117960.5,44399.83723,88940.5,26919,0.0156,13666,1.3666,0.11585234,7829,0.0111,0.066369675,371377.1,9.5698,13,Republican,3.44349,0.6411,73990,-0.338,0.675,5.071736605,4.977005283,608390,559569,48821,0.087247507,,,0
Utah,2011,Rocky Mountain,44,0.044298142,535,0.0013,0.004295829,3942,0.0187,0.031652634,16484,-0.0168,0.132359719,5931,8069,4083,0.0132,0.032784805,4592,-0.0038,0.036871865,8347,0.0779,0.067022966,15069,0.0563,0.120997853,6774,1500,6634,0.0226,0.053268283,5516.864,124539.4,44298.14179,95881.7,27777,0.0858,14000,1.4,0.112414224,8274,0.0445,0.066436806,362635.4,9.5595,9,Republican,3.44938,0.6414,70230,-0.376,-0.875,5.095306769,4.981691787,606770,552210,54560,0.098802992,,,0
Utah,2012,Rocky Mountain,44,0.045136031,436,-0.0099,0.003387171,3798,-0.0144,0.029505675,14297,-0.2187,0.111069678,6008,8680,4110,0.0027,0.031929522,4922,0.033,0.038237739,9172,0.0825,0.071254885,15594,0.0525,0.121145734,7139,1514,6770,0.0136,0.052594371,5809.955,128721,45136.03064,101928.1,28727,0.095,14688,1.4688,0.114107255,8653,0.0379,0.067222908,356151.2,9.5516,9,Republican,3.45536,0.6405,72440,0.221,-2.283333333,5.109649405,4.984806252,544573,488543,56030,0.11468796,,,0
Utah,2013,Rocky Mountain,44,0.047141996,541,0.0105,0.004029732,3769,-0.0029,0.028074049,14734,0.0437,0.109748749,6321,8870,4187,0.0077,0.031187594,5353,0.0431,0.039872747,9016,-0.0156,0.067157236,15941,0.0347,0.118739297,7555,1496,7173,0.0403,0.053429332,6328.912,134252.1,47141.99629,105028,29418,0.0691,15191,1.5191,0.113152792,9051,0.0398,0.06741794,348951.5,9.5428,9,Republican,3.46204,0.6399,74890,0.245,-0.566666667,5.127921088,4.98877293,546178,486781,59397,0.122019964,,,0
Utah,2014,Rocky Mountain,44,0.044660814,662,0.0121,0.004683645,4307,0.0538,0.030471994,14389,-0.0345,0.101802071,6454,9016,4205,0.0018,0.029750345,5549,0.0196,0.039259135,9791,0.0775,0.069271255,16490,0.0549,0.116666631,8059,1560,7236,0.0063,0.051194648,6312.489,141342.9,44660.81423,111056.4,30720,0.1302,15470,1.547,0.109450139,9619,0.0568,0.068054356,346304.5,9.5395,9,Republican,3.46789,0.6397,76670,0.178,-0.575,5.150273998,4.98799231,576978,517428,59550,0.115088476,,,0
Utah,2015,Rocky Mountain,44,0.044831395,677,0.0015,0.00452771,3055,-0.1252,0.020431544,15053,0.0664,0.100673004,6864,9356,4228,0.0023,0.028276454,6119,0.057,0.040923278,10268,0.0477,0.068671388,17438,0.0948,0.116623652,8592,1608,7578,0.0342,0.050680929,6703.356,149523.7,44831.39462,119661.5,31671,0.0951,16220,1.622,0.108477786,10200,0.0581,0.06821661,347856.3,9.5414,9,Republican,3.47448,0.6402,80200,0.353,-0.125,5.174710035,4.98933856,624357,567054,57303,0.101053868,,,0
Utah,2016,Rocky Mountain,44,0.044856775,787.5,0.01105,0.00498728,2156.1,-0.08989,0.013654698,16807,0.1754,0.106439639,8230.2,11261.6,5699.2,0.14712,0.036093342,7968.9,0.18499,0.050467474,14062.8,0.37948,0.089060472,20979.9,0.35419,0.132866841,10268.4,2382.5,9313.8,0.17358,0.058984799,7082.961,157901.7,44856.77482,126540.6,33023,0.1352,19491.8,1.94918,0.123442623,12650.9,0.24509,0.080118833,357369.9,9.5531,9,Republican,3.48314,0.6409,80970,0.077,-0.158333333,5.198386806,4.993136309,660833,599787,61046,0.101779465,,,0
Utah,2017,Rocky Mountain,44,0.045810158,859.4,0.00719,0.004994334,3211.7,0.10556,0.018664536,18035.9,0.12289,0.10481418,8901.6,12872,6257.6,0.05584,0.036365538,7828.4,-0.01405,0.045494116,15374.9,0.13121,0.089349993,22668.7,0.16888,0.131737324,10831.8,2476,9763.6,0.04498,0.056740375,7882.783,172075,45810.15836,134546.7,34424,0.1401,21773.6,2.17736,0.126535522,13307.8,0.06569,0.077337208,382871.5,9.5831,1,Republican,3.49151,0.642,82290,0.132,-0.183333333,5.235717778,5.013713362,674712,613125,61587,0.100447706,,,0
Utah,2018,Rocky Mountain,44,0.051428388,934.4,0.0075,0.005131078,3206.8,-0.00049,0.017609524,19628.4,0.15925,0.107785575,9082.3,13664,6573.6,0.0316,0.036097657,8391.1,0.05627,0.046078108,15807.9,0.0433,0.086806036,24649.4,0.19807,0.135357429,12523.5,2633.9,10235.8,0.04722,0.056207923,9365.418,182106,51428.38786,144645.5,36280,0.1856,22746.3,2.27463,0.124906922,15157.4,0.18496,0.083233941,389365.4,9.5904,1,Republican,3.4988,,89080,0.679,-0.25,5.260324255,5.010342366,696507,634179,62328,0.0982814,,,0
Utah,2019,Rocky Mountain,44,0.051472963,971.1,0.00367,0.005039474,3427.8,0.0221,0.017788392,20803,0.11746,0.107956099,9141.3,14203.2,6763.1,0.01895,0.03509676,9829.1,0.1438,0.051007609,17607.7,0.17998,0.091374254,25372.3,0.07229,0.131668247,14014.6,2802.3,10656.9,0.04211,0.055303435,9918.773,192698.7,51472.96271,155673.6,37734,0.1454,23344.5,2.33445,0.121145083,16816.9,0.16595,0.087270438,397302.6,9.5991,5,Republican,3.50596,0.6442,96270,0.719,-0.375,5.284878785,5.008732143,749554,685729,63825,0.093076128,,,0
Utah,2020,Rocky Mountain,44,0.044835071,915.4,-0.00557,0.004700296,3793,0.03652,0.019475882,20613.4,-0.01896,0.105843432,9585.3,14666,6225.3,-0.05378,0.03196499,10558.1,0.0729,0.054212577,17679.3,0.00716,0.090777736,24620.5,-0.07518,0.126418651,14666.8,2781.7,10569.2,-0.00877,0.054269572,8731.796,194753.7,44835.07117,169940.2,38228,0.0494,24251.3,2.42513,0.124522923,17448.5,0.06316,0.08959265,,,,,,,94680,-0.159,2.308333333,5.289485717,,750722,685084,65638,0.095810149,,,0
